sent,label
after last these last few updates it's become incredibly glitchy,negative
can be better. algorithms can be improved.,negative
over adds while during using the app,negative
"love it but the button to report explicit content don't work. i don't mind the explicit content but it's nice to hit the block explicit button around the kids. sucks when bad words get through. it's been years, fix it!!!",negative
"great ðÿž¶ selection, a partnership with boost so you don't use up your data, easy peasy to use. you can listen to whole albums",positive
i can enjoy the music i choose.,positive
spotify has a large library and you can almost find every 9 out of 10 songs quickly. spotify has become my favorite brand because of the service and overall experience. i've premium service so i never get hit by any ads while enjoying the music in very high quality. ðÿ‘œ,positive
galaxy s21 + .....music has now started to stop/pause for no reason during playback. have tried everything and still continues to happen.,negative
"never plays the songs that are actually on the playlist i selected, even when i search specific songs it plays ones i don't want. on the rare occasion it plays the song i do want to play, it only plays 3 seconds of the song. if i could rate 0 stars, i would. youtube is a better app for music than thus garbage",negative
its is good but we can't download song without any purchase,positive
the sharing option not working properly.,negative
"mine just stop opening this july 2022, its stuck at loading screen (spotify logo) and doesnt open the app at all. tried uninstall/install - clear data/cache - phone is up to date - app is also up to date. please support ðÿ˜”",positive
great music options and i don't mind the adds,positive
"i really, really like this app alot so that i can listen to music at at all.",positive
"shuffle play is bad, also an unreliable app!!",negative
literally have to reinstall this app everyday. it just doesn't work. probabally should end my membership. this is garbage.,negative
this app is really good i really like this app this is really easy to find any song of blackpink and bts i really like this appðÿ‘,positive
"recently the app has gotten really buggy - random pauses in the middle of a song or podcast, sometimes songs won't start playing, etc. today's update is even worse and has made it so i can't even open it up. it just sits there and loads endlessly. i usually love spotify, but the app is currently unusable. i'll update my review once they fix it.",negative
great app i could listen to my favorite playlist and i can turn of my phone while the music doesn't stop when the phone is on lock screen.,positive
good app but now song lyrics wrong having à®ªà®¾à®ÿà®²à¯ à®µà®°à®¿à®•à®³à¯ à®¤à®µà®±à®¾à®• à®‰à®³à¯à®³à®¤à¯ *note this*,negative
its music. all the music. no bs except neil young and southern man don't want him around anyhow.,negative
i find myself using apple music more nowadays because of the lossless stream option. the difference in audio quality is night and day.,negative
"easy to use,brilliant songs & artists.",positive
"i can't change the order of my playlist, also some of the lyrics are wrong and i can find all the songs that i want",negative
it been pretty cool wish that i had more than six skips but it fine like the app.,positive
"since the last upgrade, 6.28.22 spotify no longer works.",negative
"idk what happened but recently it's been god awful. affects bluetooth, keeps cutting out, connection issues. it's just spotify app having that problem they could use a few additional features(especially on their radio channels) but ultimately the best listening experience. it's great how they recommend songs.",positive
so easy so navigate.,positive
this is a great app but at times it just refuses to launch. has been like this on and off for a couple months now. slightly frustrating.,negative
"highly unresponsive after you open spotify from overview press at bottom screen. you have to either shut it down and launch it again or wait for it to load for almost 15 seconds, then the app wakes up and starts running. very annoying and have to press almost 5 or 6 times to play a song.",negative
love the ease of use and the huge choice of albums. use it on wi-fi for tunes on our harley and our patio. uses very little battery.,positive
"a great app for music streaming, has a great free feature allowing basic music streaming, then the premium version is awesome allowing ad free and higher quality music streaming; while also being able to go offline.",positive
can't just download 1 song from album when rest of album is rubbish amazon you can and so much simpler to use,negative
if i don't have premium and i try to listen to the songs on my playlist it playing songs that are not on the playlist. i would suggest that you fix that so that we can just listen to the songs on our playlist than listening to something that is not on the playlist,negative
"decent but......this app has potential to be great but the podcasts stop on every single podcast out of the blue, i have to keep manually hitting play which is not feasible to working in a clean room and not being able to touch your device. please fix. also, it'll play podcasts i've previously listened to and deleted randomly. annoying!!!!",negative
greatest music service ever.,positive
playback always stopped suddenly,negative
"i generally enjoy spotify, but lately it's been doing this thing where if i'm playing music on a playlist, it will play random songs that are definitely not on that playlist. very annoying.",negative
perfect companion during long travels.. ðÿ‘ðÿ™‚,positive
"i wish it had less commercials but other than that i love the sound, the quantity of music and artists. a pretty nice app.",positive
impossible to listen to offline playlists unless started on wifi.,negative
"i enjoy my spotify premium, it lets me play musics i want and gives me a time of my life. but when using another app or playing some as background music, the player keeps crashing everytime it plays only 1 song. its annoying how i need to go back to spotify and play it again. but it repeats the crashing too, please fix this. my money is worth nothing if this doesn't even get fixed.",negative
"i've only just started using spotify, but i enjoy it. it plays the music i enjoy and, so far, no repeats.",positive
"has gotten better over time, but certain bugs like shared playlists not showing up in the list have been present for ages.",negative
won't play anything that i select. it just gives me a black screen. a little mad since i just paid for premium.,negative
this music app is really good ðÿ˜†,positive
i love the update but.... my pc account dont have premium stuff but i have it purchased just fix it please. but that it have good song up to 10 million songs.,positive
"the worst, most unstable app i've ever used for android. audio goes out when screen turns off, audio controls frequently crash while playing, integrated ads crash podcasts, audio skips, etc. i want to support spotify because of commitment to free speech, but such an awful, unstable pos makes it a challenge.",negative
this service is great but the app crashes and causes the app i am using to crash.,negative
"don't know why i'm paying for subscription, none of my downloads are available, it'll say downloaded, show how many i have, but nothing is available to play while i am out of cell and wifi range. everything works when i have connection, but i download shows and music so i can play when out of service, which is like more than half of my life working in remote alaska. downloaded items should be available without a connection. now after update, even with connection, i can't play anything",negative
i like the app because it takes lesser time to find songs,positive
"i love spotify, but when i need to update it, my whole computer breaks (my computer isn't old at all, in fact it is only 6 months old) it can be extremely laggy, but i love it nonethless ( i just wish it didn't lag so bad and break my computer)",negative
lovely and the best app ever yo hear music. thx for creating this app ðÿ‘,positive
ok i've resorted to begging because it's literally impossible to make playlists without being able to hear a sample of the song in the add section. please. just add that back and i will give 5 stars thats all i want. why would you take that away. the only reason i dont switch music apps is because of how many playlists i already have at this point. bleh. the bare minimum has been restored.,negative
"great app, it's just when i click on a song it usually plays a random song.",positive
have used this app since launch and love it!,positive
easy to work,positive
"app can't be opened, it was take long time to load. can u fix that problem asap?",negative
"too many ads, i understand that if i don't have premium i will need to see ads but there are too many! i already learned the disney plus ad and i had no intention in learning it!",negative
after every update it becomes worst because ads increase almost after 2 song ads start. and it irritated everyone ðÿ˜žðÿ˜žðÿ˜žðÿ˜žðÿ˜ž . now i feel that downloaded song in your device is better to use this..... ðÿ˜”ðÿ˜”ðÿ˜”ðÿ˜”,negative
"i hope you add data saver where the lyrics and background videos dont play, for data users sake. and also i hope you give random related songs suggestions when we play so we can explore more like in yt music app",negative
i learned ro sing my gav songs on this aap its so good and there are relaxing asmr sound,positive
i'm frustrated i can't listen to music no more i tried everything i uninstall it waited two hours to have the screen pop up it's just the spotify icon the whole time i can't login or anything i looked up how to troubleshoot i tried everything i don't know what's wrong i'll change the rating till it works,negative
wth is the update i lit cant do stuff unless i have premium,negative
where has the play bar gone?? i can't use bluetooth or skip anything!!,negative
my experience there is really good app i like the spotify i am the full enjoy,positive
i dont like this app .... no one song is played in my phone ...,negative
"personally i really like it, 10/10",positive
playlist are not very indian friendly,negative
i loved this a lot nice app. developers always try to make this app more better and niceðÿ˜š,positive
i have been using like 4 years sound quality and loading works fairly but the problem is any music playlist i play it repeats 4 to 5 songs reapeatly please repair the bug. and please try to show less ads for the listeners who cannot afford premium account.,negative
this app is awesome really recommend it from other people really good music app ðÿ˜ž,positive
great radio app love it just what i really want to continue to use.,positive
i've had a very good listening experience with spotify i think it would be nice if i had the option to make it have more bass or to be louder on my android phone like it does on my ipad but it is what it is!,positive
i think that spotify is good but it doesn't have so many songs that i like but is still good,positive
too many ads in it,negative
i love spotify and pay for the family premium but now it won't even open on my phone to login. i've uninstalled and re-downloaded the app and it's still not coming up.,negative
gives a bit problem sometimes otherwise it's good and ads come very quickly,negative
is good but make it to be eble to search every thing and downloade,positive
"unskipabke ads after every 2 songs played, poor-autoplay recommendation relative to youtube, miniscule inventory.",negative
great music lists,positive
i had music album and artist names on a longnote book for a long time. over 400 titles.now with spotify i only had to upload these lists on the app for easy access and listening to my favorite music mostly jazz.,negative
music is fantastic and choices are righteous your style your choice,positive
love spotify. great app!,positive
"your app sucks... the autoplay doesnt work, i get to hear more ads than music... and i don't understand that why does the autoplay have so much issue... update: the auto play still sucks... update 2.: now the app refuses to start... update 3: player has become buggy... update 4: repeating songs in discovery queue... update 5: your app player is dead...",negative
"i have been using this app for over a year but, recently the app has gone down hill. the ability to preview songs before adding them to playlists was removed making it 10 times harder to form a good playlist. then there is the issue with the ""30 minutes of uninterrupted listening."" it has never and probably will never be 30 minutes which just makes it unbearable to listen to. nvm its back now ads still suck though",negative
"this is the best app for alone vibing but the one thing is we can't download songs, we should have a premium account",negative
excellent app but please get rid of the ads.,negative
"ðÿ”¥ðÿ”¥ðÿ”¥ðÿ”¥, jus need more bronx drill , a lit more.. ðÿ—½ðÿ‘¿",negative
"no video when attached to bluetooth , joe rogan is carrying this entire platform",negative
worked great until a software update. now all the playlist on my phone appear empty and spotify claims it can't connect to the internet whenever i use search to fine music...,negative
first you could choose songs from between your playlist and put your favourite songs but now you have to wait for you to listen to that song it's not how it used to be alot more things i would like to tell you but i won't i'll let the rating decide my experience,negative
"i used to love this app. but after the update i'm hating this. the song which i want to listen, which i play it gives u another song. it's really annoying. i can't listen the songs which i want to listen. if you can't listen to your favourite songs, then what's the point to use spotify? it says you can only skip the song if you buy the premium one. dude i donâ€™t want to buy the premium one. before updating this app it was too good but what happend after the update. itâ€™s really annoying",negative
unable to dismiss the advertisements .. fix it,positive
you can find almost all kind of music,positive
good range of music,positive
i absolutely love being able to listen to all the old music.,positive
awsome songs are there i love it,positive
its easy to use spotify apps music,negative
"amazing app, amazing playlist algorithm",positive
"every time a notification comes through since the update, spotify pauses then never starts playing again. this includes spotify's in-app ads. pretty awesome when trying to listen while doing things and it's paused every few minutes.",positive
i enjoy it especially listening artist from my country,positive
one of the worst pain in this app is getting stuck on the loading screen it takes so long or forever. please fix it.,negative
love! ðÿ’œ highly recommend. -francesko the artist,positive
"it has been great since i purchased premium but some of my songs don't get downloads i don't know what is wrong, can't see lyrics when offline and some of the songs are know where to be found like park jimin's promise and others. before premium was hell like it has more ads than any other apps i've ever encountered, at one point i thought i might break my phone when ads came out of nowhere but everything is good now i guess except for those things i mentioned right above.",positive
i hate this app because you literally have to wait an hour just to skip a song,negative
excellent app. keep improving with new features,positive
it's free music and all but there need to be a membership for ads if you are looking into it so do download and enjoy,negative
"too bad, not easy to use. the interface is very complex.don't download",negative
what's wrong i can't take student premium it again n again ask to verify me after that blank pages occurs what's wrong that sheerid ???,negative
love the very much-loved tunes,positive
i try to put on a playlist and it says (this playlist is empty) & when i put a song on it doesn't play. spotify better be on the verge of fixing this cause it's the summertime i need my music don't piss me off spotify get it fix,negative
"great app, my only grievance would be that my favourite musical isnt on spotify, but thats understandable considering its extremely niche. anyways please whichever spotify representative reads this please contact william finn about getting in trousers onto spotify.",negative
bro ðÿ’€ i tried downloading the app today and try it out but it can't even open lmao ðÿ’€ plus i used to use spotify and it would keep playing random songs and when i search up something there's always different results,negative
sometimes it plays and won't pause or pull up the play bar when listening to podcasts. im new to spotify and im wondering if i should find a different app to use. seems to to have bugs that need fixed.,negative
"can you fix this please? just please please please please please, i'm begging you, why i can't download songs in my premium, like, the download button on my playlist doesn't appear color green when i tap the download button, and i can't even go offline because of that",negative
app needing update as studdlently stops repeating songs and other times when music randomly stops,negative
because is easy to go back in the days true spotify.,positive
definitely a five star app. it has every song in the book. plus lyrics. and it's fast.,positive
i like the no interruptions,positive
good app for nice song,positive
best ever music app ever seen this kinda of app. it's so rocking. but the ad disturbs you seriously..,positive
we don't all have bank accounts for premium. not our fault. at least create a physical account so we can deposit cash with reference to our email or otp or something..,negative
even when i have premium i don't get premium features,negative
continue to have problems with app not stopping play. app will say nothing is playing but there it is definitely playing. i have to go into settings and force stop the app. also will do the opposite. i will open the app and can't get anything to play and will have to force stop the app. then it seams to work for awhile.,negative
i paid for premium and am getting commercials. what a scam!,negative
every thing is okay but only if you could make it usable without much data.,negative
"review has moved from five stars to one. 6yr premium customer, miss 1 payment, my account is removed from spotify and all music lost. no contact number. will be using competitors apps.",negative
i have rock with spotify from day one and they are the only music app that i will ever deal with. they are the best at what they do. i highly recommend sporify to everybody.,positive
"used to be good. i have over 1800 songs in a playlist and it will play the same maybe 150 songs. it'll also be at ""the end"" of the playlist waaaaaaaaaaaaaaayyyyyyyyyy too soon. what happened spotify?",negative
realy nice app. i can hear music very clearly.,positive
when i logged out it never opened again. i reinstalled and restarted my phone. it's still stuck at the spotify logo screen.,negative
"while i think that spotify deserves way more stars, i do habe some problems with the app in general. for example, while in offline mode, the app will repeatedly reset all downloaded songs, so that it simply doesn't work. the playlist i've downloaded shows the little icon at the top that it's all downloaded, but when i scroll down, the songs just don't play and neither do they have the little download icon. it's just really annoying me because then i have to redownload the songs and use data",negative
amazing if it was totally free,positive
good functions well designed,positive
"when i am listening to music it keeps on randomly pausing the music for a split second the carries on playing it, or i have to turn on my phone to stop it from doing that. i have the latest update and it still does it. i think it is still experiencing glitches.",negative
"i love ittttt, there's no ads even though i'm using it for free",negative
not a good and very bad but song are not played in front page. mans will search the song and playing song,negative
"good,but advertisement more",positive
spotify is good because it's got all my favourite songs on.,positive
laggy and doesn't open,negative
"it was fine until that auto shuffle happened, if i try to play from my liked playlist, it plays songs that i never heard before. it won't let me play other songs without it being in playlist shuffle either. it would be fine if that wasn't added, let people enjoy listening to the music they like and not have to pay for premium to stop that auto shuffle.",negative
pauses for no reason and podcasts just refuse too play at all,negative
the best music streaming site there is!,positive
"wonderful music to listen to, anytime",positive
"ads are frustrating but spotify always makes it easy to get a trial or extend user membership. the most user-friendly app for music and podcasts, in my opinion.",positive
"i have used my spotify on numerous devices over the years. that being said, spotify has always been a challenge to play music and podcasts in areas with less than great cell service. web pages and youtube videos will load but spotify will not. very frustrating when i pay for this subscription. saved music and podcasts take extremely long to register when offline and will often tell me ""no connection "" overall i love the content so i will keep paying",negative
"nice app,though can you stop shuffling my songs with other songs that i dont want to listen to?",positive
best live music streaming app i've ever utilized. i couldn't find any shortfalls not to rate it 5*****!,positive
i took the premium but still i can't download and the episode can't be downloaded but it says u can but it's all fake ðÿ˜­ðÿ˜¡ðÿ’©ðÿ’©,negative
"this app is amazing. i think this is the best ever song cloud,every song is on..omg!..its amazing.",positive
spotify is a very good place to listen to music but it's not the best without premuim. but on the bright side premuim is not very expensive and in fact quite affordable it is a clever business method to earn and i'm down for it,positive
love the choice of music always on,positive
it's very nice how can i describe it i don't know but is one problem that it is just when the internet but not with offline so i will give it 5 star,positive
cool and easy app to use,positive
this is the best music app,positive
buffer quality is good.,positive
advanced app as compare to others.,positive
i love this app this is useful app and especially this app in song with lyrics my favourite part the lyrics sometime i can't understand songs but with lyrics i easily understood songs i love it ðÿ’œðÿ’œðÿ˜ºðÿ»ðÿ¨ðÿ‡ðÿ‘ðÿ´ðÿ¥ðÿ‡°ðÿ‡·ðÿ‡®ðÿ‡³ðÿ’—ðÿ’—ðÿ’—,positive
it makes the music clear,positive
best music streaming service out there!,positive
"awesome ,ifonly they had kiwi classics like south side of bombay would be a 5.",positive
"i really love using spotify, but for the past few days the app isn't opening at all. until this isn't rectified, my review will be one star. otherwise the app is great to use. really sad about not being able to listen to my playlists.",negative
should have left the equalizer on there. if that was left then a 5 star all day.,negative
"best music app on my phone. but could still make it easier to find most recent and trending music, especially in my region",negative
the quality ðÿ˜ spotify playlist has made my life easier!,positive
it always act up its not good whenever it starts acting up i thought of updating it but it does same thing again and again...no words totally lost it,negative
what i know about spotify is good music just tips artist name spotify 1ina million ðÿ‘ðÿ‘ðÿ‘ðÿ‘ðÿ‘ðÿ‘,positive
"it is a very usefull app while your travelling,it can be played even your area's is poor",negative
"while listening to long 4-5 hour podcasts, spotify will lose track of where you are and start the whole thing from the start multiple times a day",negative
spotify's is an amazing app to listen to music but the only problem is that we can't keep the songs in the order we wish for and there is a big problem of ads in between....we can't break free of ads until we upgrade to premium...,negative
it has every song you could possibly think of it's just amazing,positive
it is a nice app but there is a problem that we can not download songs form it,negative
i love these access to music and freedom of selection. your the best,positive
spotify is interested song ðÿ˜šðÿ˜šðÿ˜‡ðÿ˜‡,positive
i really love this appðÿ˜œðÿ’œ without premium also it works very well ðÿ˜š,positive
best music app i ever saw,positive
i'm using the app since one year it's sound quality is good but now the problem is from 1 month after i updated the app many of the songs are not able to play it's just disgusting to hear it in the spotify so just take a look in to it..,negative
best app help me while i'm preparing for neet exam,positive
this is the best song recommendation app. also you can listen to podcasts which are very well designed.,positive
"since last update i have lost control of how i can play music, it stops for no reason, there is no play pause buttons anymore. the only way to stop the music is by closing the app. today i can't even play music at all... what's next? spotify any solutions? do i have to keep paying for your no service?",negative
the app is great but the update is not good when i try to play my fav song a totally different song play that i never heard and i can't restart the song i like i like the app when it dint update,negative
"i loved this app but recently when updated i cannot play songs from the playlistd that i made and when i press the play button it says that i get only 6 skips per hour. i mean like ""what the hell"". i want to play the songs in an order i have set my self. not mixed. and whenever i play a song spotify premium keeps coming off. i'm deleting this song until this is fixed. until then bye.",negative
lots of playing options... both old and new school music...top notch,positive
i love listening to music so this a a great app for music. i can listen to music anywhere any time.,positive
only advertisement for our premium,negative
worse app ever..!! if we search good song for caller tune. it's not available. they can't search know songs also sometimes jio team makes everything for business. at first everything was free not they are charging for everything,negative
why i can't play the song? i have paid for premium,negative
"hi, i've been using spotify from 3 months it was a amazing experience but it does not open now it's saying i'm ofline but i have unlimited wifi access i have been trying to open it by deleting it and then installing it but it doesn't work please sort out the problem...",negative
it is the better but a am chose one star because this app ads so iriteded,negative
my favourite songs!!!!!!,positive
"finally, i can listen every queen song ever made.",positive
i can't open the app anymore after i payed for premium and i don't think that is fair please fix this asap i can't listen to music anymore,negative
good but some songs missing in list,negative
i bet it would be better if you can add gif photo to your playlist,negative
"use every day on a paid for choice, so no ads. just add to my play lists as and when. no drop outs & used the downloads option while on holiday so didn't have to worry about wi-fi or data use.",negative
"its a great music app, i really love it but my suggestion is, could you make an update where we could download 1 song and not the entire album, because if we have to download all the song in the album, its really consuming our storage on our phones.",negative
changed my review because the app didn't work for me. i accidentally logged out from my acc but when i tried to login again the app just blank(black). nothing. i've restarted my phone and reinstall the app but still the same thing happened.,negative
that is a good music app,positive
it used to be a great app but now it just became bad. you have to watch atleast 5 videos after a song and you only get 6 skips an hour (a ridiculously low amount). when you find the song you want it ridiculously plays a different song by another singer instead the song you want. i'm not sure how you guys get payed to do this but you need to fix it now.,negative
"it's awesome ,but too much ads interupt",negative
"what happened to spotify it's not the same, whenever i choose a single or album the songs are not there and when i it different music will play",negative
dears kindly i have a problem with the app after i updated my phone as the app does not open,negative
keep it that way. ads free,positive
mc why too many ads always.,negative
please make us play any song without using premium,positive
podcast is good & clear,positive
excellent great music app ðÿ‘.,positive
so enjoyable and relaxing ðÿ˜žðÿ˜žðÿ˜ž,positive
worst app finding ways to just earn money everyday,negative
the new stranger things theme is so cool or as i should say it's bitchin.really enjoy it.,positive
"i don't what happened but all of the sudden it stop working so, i tried to restart the app but it now just show a blank screen i tried about 15 installing and uninstalling it but still won't work",negative
it's great. all the music i could ever wish for.,positive
"great, but i was hoping to be able to change podcasts while driving, but that seems dangerous.",negative
"it's a great app, i just wish the playlists were not shuffled by songs that are not in the playlist",positive
it so good 10/10 the best place to lease to music,positive
"frequent crashes, also i pay for the premium and still get advertising for the jre!? still better then pandora but maybe not worth buying.",negative
"""offline mode"" is the biggest useless feature ever. i might actually cancel my spotify acct over the amount of times i've tried to listen to my downloaded music while away from data service and cant. how useless.",negative
my experience with spotify is great. i love this platform. thanks spotify team.,positive
was a good app. until you couldn't play the song without shuffling. and the layout is different. i advise you to go back to youtube music. at least could play a song. :(,positive
"great, love the choices and suggestions",positive
fantastic range of easily accessed music,positive
i've been using spotify for years and overall it's okay i just don't like that after every 2 or 3 songs there's an add.,negative
great music app.,positive
"i'm an spotify user since many years. never faced any problem but now i'm not able to share my lyrics !! my device is completely based on android 12 , and the app is up to date !! please look into âš ï¸",positive
"please make it easier to get to the equaliser, from the current song menu would be great, deezer has this function. why is it so hidden?",negative
this is best listing app i ever seen,positive
i wish i didn't have to use data whenever i wanted to listen to all my songs at once,negative
"i can't live without spotify,i love it",positive
the app is so useful. you can listen to the songs while doing anything n everything. songs makes emotions more valuable. but i think they should decrease the rate of ads a little bit that's why i am giving it 4 for now but it will be set to 5 when the ad rate is deacresed. the song quality is so good that's why i will recommend to use this app for sure.,negative
you have to buy there stupid premium just to play a single song i literally have to go through 20 songs just to get to the one i want,negative
"iâ€™ve been a spotify user for a long time, but just this year iâ€™m having some discomfort using spotify. my internet network is very good, but itâ€™s hard to play music",negative
too many ads,negative
really good on xbox i can listen to music as i play games.,positive
"everything is way good, but make a comment section for every song, so that people can write their thoughts on their favourite songs. in this way the music artists will also come to know, how listeners feel about their creations. -thankyou :)",positive
group sessions don't work at l all,negative
"hey! spotify team please help i am trying to login to my spotify account for past week with this same email id and i have made many attempts but my account is not opening ðÿ¥ºðÿ¥º.. i also have a student plan and most importantly my life without music is so empty, my day starts with listening to music and also ends with music.. please resolve my issue asap..please ðÿ¥º",negative
very nice music app. other junk apps have ads that interrupt my sleep process. this just works.,positive
too slow and can't choose music to play,negative
best dang app for music ever,positive
this is free music with hardly any time having ads but when you do get ads there are at least 2 ads that aren't skippable but its worth it five out of five spotify if you see this review i just want to say thank you for it not having to be paid for,positive
my playlist keeps being shortened somehow and everytime i play a song from my playlist and close my playlist music stops and i can't play it it was fine yesterday but today its rlly bothering me..sorry but can u fix what's going on?,negative
"hi, can you fix it when i play my favorite song it always short song",negative
"terrible. not worth it. used to be great but now i can't get through one song or podcast anymore without it buffering or skipping. even downloaded songs have issues. i tried everything- resetting my wifi, removing all downloaded songs, clearing the cache, lowering streaming quality, uninstalling then reinstalling. don't waste your time with this one",negative
spotify is not working in my phone,negative
"i think spotify is great but its 5 times better with premium though and i think $10 a month is not that bad. it has absolutely all songs created. overall i think spotify is the best app for music, podcasts, and stories. such qaudale dingle.",positive
its playlists are awesome,positive
great nothing found wrong but how can u download songs from therer,negative
"not opening on my mobile.. just showing a blank page with logo and then gets stuck.. i cleared my cache, updated to the latest version, rebooted my device, still the problem continues!",negative
music quality not so good,negative
"it bothers me that when you don't have a premium when the ads come on they sound 10 times louder than the music sounds, which is a problem when you listen to music with a speaker or with headphones, because it forces you to turn up the volume because you don't listen to the song and then feel like you're going deaf from the commercials",negative
great music of the 70s and 80s,positive
i cant seem to get a way to download a song and listen offline. but the app is so far so best,positive
one of my favorite apps of all time. been using them for about 9 years now and they keep getting better !! i'm up to 30 hours of amazing tunes on my markus aurelius pl 1. check it out and subscribe. you're gonna love it i'm sure ðÿ˜€ðÿž¸ðÿž¶ðÿžµðÿž¶ðÿžµðÿž¶âœœï¸,positive
complete trash to say the least can't even open my liked songs,negative
love the app and now they're adding lyrics. if they can add more interactive stuff like the end of year round up that would be great.,positive
i love all the songs it's great,positive
"excellent quality overall! i very much appreciate that a person can close the app and still have the music playing. also, wide variety of genres! anything you can think of!",positive
has almost every song i have ever searched!,positive
it's amazing but payment is the baddest idea here,negative
waste of time there no song if you want to listen a song then search its singer's name that is always worst app for ever,negative
just switched to ad free,negative
i try putting a song but it shuffles and puts a different one,negative
i just love spotify:),positive
i love it real simplicity,positive
to much add without subscription ðÿ˜ðÿ˜,negative
"i give this 2 stars because everytime i open the spotify and play some music it always say ""no network connection"" even though our wifi is doing great. please fix this. ðÿ˜¤â˜ ï¸ðÿ’¢",negative
i just love it â˜ºï¸ can't explain more. i listen to any music i want and helps me to know many different artists,positive
"it always complain no internet connection whereas my net is already working for other apps. it was so frustrating,please check with your networking code backside what outdated protocol they must be using",negative
"please increase the volume of the musics. sound quality should be more good, rich and enhanced. in home tab, contents are taking much time to load. make spotify lightweight and fast. there have huge battery consumption while streaming.",negative
exceptional. large variety of programming options.,positive
honestly this app is just all around amazing. i have no bad things to say.,positive
"one night i just turned on spotify, when it said my free trial was up... the one i diden't even ask for. i was ok with it untill i saw my playlist. the only option was ""shuffle"" i couldn't even listen to the songs in order! i tried to, and whenever i clicked on the names of the songs listed out, and would only let me hear a clip. i need music to go to sleep. the ads where loud even though i had my volume down. still anoyed, the layout is way to complicated if you don't have primium.",negative
"first time not opening the app, bad app",positive
"sad because of blatant censorship. my podcast episodes with the covid ""warning"" on them, crash the program. so effectively i cannot listen to any podcasts that do not fit the narrative.",negative
sound quality in premium category has decreased. earlier i was really impressed compare to any other music streaming app.,negative
i can't play my playlist:/,negative
"totally love this app, i don't any trouble looking for muaic on my current mood because the app already has category that you can choose from with any current state of mind you have.",positive
so difficult to play songs and keep songs... not suitable to play specific songs you want but good for random playlist,negative
i don' t like this app.i can't listen my favourite song in play list with out premium .because the playlist does not play the songs we want.,negative
hey there . i am daily listener of spotify.and i also want a primium subscribtion. so i request you to add a reedeem gift code payment method to primium plan. thanku.,negative
i love being able listen anything i want to.,positive
excellent especially the playlist they give takes me back,positive
"sound compression is lossy , surely it is aac ,im expecting least flac from spotify, tidal is best in this manner.",negative
why so many ads bruh.,negative
stuck at logo and loading screen after i log out.,negative
i like spotify and would reccomend it to anyone that wants a wide variety of music to choose from. if you can afford premium i highly reccomend it but if you can the base version is also really nice,positive
bad lyrics. poor sound quality.,negative
"ui looks amazing, and listening experience is also good when compared to other apps. however, ads keep increasing on every new update.",positive
i'm in spotify premium but why there still ads i'm try to relaxing and suddenly ads appears pls fix this ðÿ¥±,negative
the liked artists association selection is a liked feature. brings up some bands that forgot about. that's for the reminder.,positive
this app delivers more than just what i expected. very good.,positive
spotify is great i don't have to keep turning my phone on to keep listening to music although after 2 songs on my playlist it switches to a random song that is not on my playlists witch gets me anoyed,negative
this app is so good for me to listen songs,positive
"i love spotify â¤ï¸ i can find old favorites as well as explore new-to-me music recommendations generated by the app. i can create my own music lists, search for others or listen to spotify's recommended selections.",positive
to gud. but only problem is that not download songs without subscribe or paid premium,negative
have good music listen to it and u can shut off ur phone and it still plays even when sleeping.,positive
awesome besides having to pay for it,positive
"various issues from not loading/crashing to playing songs without actually playing, song plays but no bar down the bottom",negative
some bugs and repeatative ads are annoying but the auto-play is world's best system,positive
make it fully free cause we all need music!. ill give yah five stars you gotta be kidding with the extra pay just to use it with a fitbit like woooooooooow just stop!,negative
"i work with 4 music apps, each one has a few + and a few - items that come to mind. in a perfect world you'd think someone would bring the best options together to form a more perfect super music app.",positive
"trash app, ads after every 2 or 3 songs. lucky that there's hacked spotify",negative
i can find all the music i like. especially all the old stuff that is hard to find on other apps!,positive
its great love it only not 5 stars because sometimes you cant play certain songs on some devices im not sure why but i love spotify even with that problem im gonna forever be a premium user,positive
i can't get my spotify app to work been working on it fo r days what's the problem?,negative
nice. good collection of songs,positive
best one for the underground stuff.,positive
"so easy to use! thanks, kd",positive
ok so i can't play my favorited music it says that there is an error and won't load i will raise the stars whenever you find a fix.,negative
spotify have every type of style of music,positive
too much ads without subscription,negative
too too too too much ads.... highly disappointed ðÿ‘žðÿ‘žðÿ‘ž,negative
very good experience.....with spotify i'm enjoying a lot....,positive
"spotify has been around for a long time and know how to make a good music app. everything is laid out simple, finding songs and making playlists easy.",positive
well selected music to my taste.,positive
amazing streaming music app! the sound quality and collections of songs very nice. but some of movie songs not available in spotify. please add those songs soon.,positive
it used to be great but now it's restricting and quite unusable it's forcing us users to go premium if you don't change it like before i will delete this app.,negative
perfect.. just perfect,positive
"amazing and great! you get all different types of music, and you can share with friends and create podcasts and playlists.",positive
i love this app but i i have been having some problems with my liked songs in my library and it only plays part of the song. and i can't change the song at all,negative
the app lost all my playlists last week and no matter how many times i reinstall it and the sd card it will not work. i am travelling this week and it looks like without my music. why do developers try to improve apps but just break them instead. pissed off.,negative
i love spotify.,positive
this is the most best music app i've been on.,positive
"i would really to buy a subscription, but podcasts are still unavailable in south korea. any idea when this will change?",negative
my favorite entertainment for my ears.,positive
"uninstalling spotify, heats my phone up, drains my battery big time and always running in the background.",negative
i think that it amazing just that you have to pay,positive
too many adds,negative
"i'm a man of few words. i think spotify for me personally meets all of my expectations, you should give it a try.",positive
now is easy for me to hearthesongs i already download in my list of library album music,negative
